"Length","Station","test","control","areatest","areacont","day","depth","samp_test","samp_cont","cpuetest","cpuecont","cpuetotal","prop","qratio","comp2","cpuetotalN","sl","septh","res"
130,"54",1,4,0.00418859520903177,0.00914520811913068,1,52.25,1,1,238.74352858059,437.38753103196,676.13105961255,0.353102442472321,1,"FV2 vs FV3",67.613105961255,0.764186413483989,2.10072359799638,-3.89003686797412
135,"54",4,3,0.00418859520903177,0.00914520811913068,1,52.25,1,1,954.974114322361,328.04064827397,1283.01476259633,0.744320441325132,1,"FV2 vs FV3",128.301476259633,1.05289809660518,2.10072359799638,3.25325382290599
140,"54",3,5,0.00418859520903177,0.00914520811913068,1,52.25,1,1,716.230585741771,546.73441378995,1262.96499953172,0.567102481863973,1,"FV2 vs FV3",126.296499953172,1.34160977972638,2.10072359799638,-1.34629466860927
145,"54",4,7,0.00418859520903177,0.00914520811913068,1,52.25,1,1,954.974114322361,765.42817930593,1720.40229362829,0.555087677957195,1,"FV2 vs FV3",172.040229362829,1.63032146284757,2.10072359799638,-2.25010454479457
150,"54",2,4,0.00418859520903177,0.00914520811913068,1,52.25,1,1,477.48705716118,437.38753103196,914.87458819314,0.521915313118717,1,"FV2 vs FV3",91.487458819314,1.91903314596876,2.10072359799638,-2.42026436999205
155,"54",2,1,0.00418859520903177,0.00914520811913068,1,52.25,1,1,477.48705716118,109.34688275799,586.83393991917,0.813666396369216,1,"FV2 vs FV3",58.683393991917,2.20774482908995,2.10072359799638,2.85901013669165
75,"S30",2,0,0.00224158493206719,0.0050724922555896,1,46.5,1,1,892.225840470654,0,892.225840470654,1,1,"FV2 vs FV3",89.2225840470654,-2.41164210084914,1.35718017972369,6.43726322797448
80,"S30",2,0,0.00224158493206719,0.0050724922555896,1,46.5,1,1,892.225840470654,0,892.225840470654,1,1,"FV2 vs FV3",89.2225840470654,-2.12293041772794,1.35718017972369,7.6465711334213
85,"S30",6,0,0.00224158493206719,0.0050724922555896,1,46.5,1,1,2676.67752141196,0,2676.67752141196,1,1,"FV2 vs FV3",267.667752141196,-1.83421873460675,1.35718017972369,15.0543113212857
90,"S30",10,0,0.00224158493206719,0.0050724922555896,1,46.5,1,1,4461.12920235327,0,4461.12920235327,1,1,"FV2 vs FV3",446.112920235327,-1.54550705148556,1.35718017972369,21.2953536835445
95,"S30",1,2,0.00224158493206719,0.0050724922555896,1,46.5,1,1,446.112920235327,394.283499949381,840.396420184708,0.530836292873876,1,"FV2 vs FV3",84.0396420184708,-1.25679536836436,1.35718017972369,-0.591412459876532
100,"S30",1,3,0.00224158493206719,0.0050724922555896,1,46.5,1,1,446.112920235327,591.425249924072,1037.5381701594,0.429972537942185,1,"FV2 vs FV3",103.75381701594,-0.96808368524317,1.35718017972369,-2.21763090518601
105,"S30",11,7,0.00224158493206719,0.0050724922555896,1,46.5,1,1,4907.2421225886,1379.99224982283,6287.23437241143,0.780508858413442,1,"FV2 vs FV3",628.723437241143,-0.679372002121977,1.35718017972369,13.1597573751018
110,"S30",15,7,0.00224158493206719,0.0050724922555896,1,46.5,1,1,6691.69380352991,1379.99224982283,8071.68605335274,0.829032962791011,1,"FV2 vs FV3",807.168605335274,-0.390660319000783,1.35718017972369,18.0573512999783
115,"S30",10,3,0.00224158493206719,0.0050724922555896,1,46.5,1,1,4461.12920235327,591.425249924072,5052.55445227734,0.882945299153085,1,"FV2 vs FV3",505.255445227734,-0.10194863587959,1.35718017972369,16.8584945635632
120,"S30",4,9,0.00224158493206719,0.0050724922555896,1,46.5,1,1,1784.45168094131,1774.27574977222,3558.72743071352,0.501429714886461,1,"FV2 vs FV3",355.872743071352,0.186763047241603,1.35718017972369,-1.80578833982152
125,"S30",0,12,0.00224158493206719,0.0050724922555896,1,46.5,1,1,0,2365.70099969629,2365.70099969629,0,1,"FV2 vs FV3",236.570099969629,0.475474730362796,1.35718017972369,-19.9204554948568
130,"S30",5,26,0.00224158493206719,0.0050724922555896,1,46.5,1,1,2230.56460117664,5125.68549934195,7356.25010051859,0.303220332465231,1,"FV2 vs FV3",735.625010051859,0.764186413483989,1.35718017972369,-15.6018870013996
135,"S30",2,22,0.00224158493206719,0.0050724922555896,1,46.5,1,1,892.225840470654,4337.11849944319,5229.34433991385,0.170619064738306,1,"FV2 vs FV3",522.934433991385,1.05289809660518,1.35718017972369,-20.5798456815486
140,"S30",11,10,0.00224158493206719,0.0050724922555896,1,46.5,1,1,4907.2421225886,1971.41749974691,6878.6596223355,0.713400922856312,1,"FV2 vs FV3",687.86596223355,1.34160977972638,1.35718017972369,4.85002783503641
145,"S30",8,5,0.00224158493206719,0.0050724922555896,1,46.5,1,1,3568.90336188262,985.708749873453,4554.61211175607,0.783580088559198,1,"FV2 vs FV3",455.461211175607,1.63032146284757,1.35718017972369,6.70229568679625
150,"S30",2,2,0.00224158493206719,0.0050724922555896,1,46.5,1,1,892.225840470654,394.283499949381,1286.50934042004,0.693524572607727,1,"FV2 vs FV3",128.650934042004,1.91903314596876,1.35718017972369,1.15399471917293
95,"S33",1,1,0.00125024556588514,0.00593924355475489,1,39.2,4.20866141732284,2.79817712585258,799.842868702382,168.371610084825,968.214478787207,0.826100916921085,0.664861543467311,"FV2 vs FV3",96.8214478787207,-1.25679536836436,0.413203318264454,7.42555829688918
100,"S33",4,2,0.00125024556588514,0.00593924355475489,1,39.2,4.20866141732284,2.79817712585258,3199.37147480953,336.74322016965,3536.11469497918,0.904770277771877,0.664861543467311,"FV2 vs FV3",353.611469497918,-0.96808368524317,0.413203318264454,18.5988388804576
105,"S33",3,17,0.00125024556588514,0.00593924355475489,1,39.2,4.20866141732284,2.79817712585258,2399.52860610715,2862.31737144202,5261.84597754917,0.456024105674181,0.664861543467311,"FV2 vs FV3",526.184597754917,-0.679372002121977,0.413203318264454,1.39707347252547
110,"S33",9,27,0.00125024556588514,0.00593924355475489,1,39.2,4.20866141732284,2.79817712585258,7198.58581832144,4546.03347229027,11744.6192906117,0.612926280554345,0.664861543467311,"FV2 vs FV3",1174.46192906117,-0.390660319000783,0.413203318264454,12.9186152356919
115,"S33",10,45,0.00125024556588514,0.00593924355475489,1,39.2,4.20866141732284,2.79817712585258,7998.42868702382,7576.72245381712,15575.1511408409,0.513537789437591,0.664861543467311,"FV2 vs FV3",1557.51511408409,-0.10194863587959,0.413203318264454,6.3699289117207
120,"S33",16,74,0.00125024556588514,0.00593924355475489,1,39.2,4.20866141732284,2.79817712585258,12797.4858992381,12459.499146277,25256.9850455152,0.506690956033588,0.664861543467311,"FV2 vs FV3",2525.69850455152,0.186763047241603,0.413203318264454,5.96634923997631
125,"S33",15,102,0.00125024556588514,0.00593924355475489,1,39.2,4.20866141732284,2.79817712585258,11997.6430305357,17173.9042286521,29171.5472591879,0.411278939849752,0.664861543467311,"FV2 vs FV3",2917.15472591879,0.475474730362796,0.413203318264454,-5.96252840797432
130,"S33",20,66,0.00125024556588514,0.00593924355475489,1,39.2,4.20866141732284,2.79817712585258,15996.8573740476,11112.5262655984,27109.3836396461,0.590085617094336,0.664861543467311,"FV2 vs FV3",2710.93836396461,0.764186413483989,0.413203318264454,10.7563053589829
135,"S33",8,17,0.00125024556588514,0.00593924355475489,1,39.2,4.20866141732284,2.79817712585258,6398.74294961906,2862.31737144202,9261.06032106108,0.690929842565363,0.664861543467311,"FV2 vs FV3",926.106032106108,1.05289809660518,0.413203318264454,11.3010478508495
140,"S33",3,7,0.00125024556588514,0.00593924355475489,1,39.2,4.20866141732284,2.79817712585258,2399.52860610715,1178.60127059377,3578.12987670092,0.67060970081934,0.664861543467311,"FV2 vs FV3",357.812987670092,1.34160977972638,0.413203318264454,5.53618567032861
145,"S33",1,2,0.00125024556588514,0.00593924355475489,1,39.2,4.20866141732284,2.79817712585258,799.842868702382,336.74322016965,1136.58608887203,0.703723964716267,0.664861543467311,"FV2 vs FV3",113.658608887203,1.63032146284757,0.413203318264454,3.56325264081276
90,"44",0,1,0.00264731804991357,0.013518033240858,1,32.7,1,1,0,73.9752582481838,73.9752582481838,0,1,"FV2 vs FV3",7.39752582481838,-1.54550705148556,-0.42732402413076,-3.68964156163795
95,"44",0,4,0.00264731804991357,0.013518033240858,1,32.7,1,1,0,295.901032992735,295.901032992735,0,1,"FV2 vs FV3",29.5901032992735,-1.25679536836436,-0.42732402413076,-6.99848900437871
100,"44",0,7,0.00264731804991357,0.013518033240858,1,32.7,1,1,0,517.826807737286,517.826807737286,0,1,"FV2 vs FV3",51.7826807737286,-0.96808368524317,-0.42732402413076,-8.9513034436145
105,"44",3,14,0.00264731804991357,0.013518033240858,1,32.7,1,1,1133.22235690492,1035.65361547457,2168.8759723795,0.522492927828259,1,"FV2 vs FV3",216.88759723795,-0.679372002121977,-0.42732402413076,-0.141540334658648
110,"44",9,36,0.00264731804991357,0.013518033240858,1,32.7,1,1,3399.66707071478,2663.10929693462,6062.77636764939,0.560744263775783,1,"FV2 vs FV3",606.277636764939,-0.390660319000783,-0.42732402413076,1.68154105648614
115,"44",9,47,0.00264731804991357,0.013518033240858,1,32.7,1,1,3399.66707071478,3476.83713766464,6876.50420837941,0.494388859178198,1,"FV2 vs FV3",687.650420837941,-0.10194863587959,-0.42732402413076,-2.11852752349493
120,"44",16,31,0.00264731804991357,0.013518033240858,1,32.7,1,1,6043.8525701596,2293.2330056937,8337.0855758533,0.724935892185683,1,"FV2 vs FV3",833.70855758533,0.186763047241603,-0.42732402413076,10.4417822783046
125,"44",6,13,0.00264731804991357,0.013518033240858,1,32.7,1,1,2266.44471380985,961.678357226389,3228.12307103624,0.702093651306272,1,"FV2 vs FV3",322.812307103624,0.475474730362796,-0.42732402413076,4.96861465290742
130,"44",3,4,0.00264731804991357,0.013518033240858,1,32.7,1,1,1133.22235690492,295.901032992735,1429.12338989766,0.792949275699753,1,"FV2 vs FV3",142.912338989766,0.764186413483989,-0.42732402413076,5.19856327643206
135,"44",1,0,0.00264731804991357,0.013518033240858,1,32.7,1,1,377.740785634975,0,377.740785634975,1,1,"FV2 vs FV3",37.7740785634975,1.05289809660518,-0.42732402413076,6.12998509666009
90,"53",0,1,0.00222666399553865,0.0104738014077332,2,33.5,1,1,0,95.4763185849276,95.4763185849276,0,1,"FV2 vs FV3",9.54763185849276,-1.54550705148556,-0.323874505066734,-4.19168622293702
95,"53",2,3,0.00222666399553865,0.0104738014077332,2,33.5,1,1,898.204670308231,286.428955754783,1184.63362606301,0.758213046250684,1,"FV2 vs FV3",118.463362606301,-1.25679536836436,-0.323874505066734,4.42568717141411
100,"53",1,1,0.00222666399553865,0.0104738014077332,2,33.5,1,1,449.102335154115,95.4763185849276,544.578653739043,0.824678551152541,1,"FV2 vs FV3",54.4578653739043,-0.96808368524317,-0.323874505066734,4.4471664339943
105,"53",0,1,0.00222666399553865,0.0104738014077332,2,33.5,1,1,0,95.4763185849276,95.4763185849276,0,1,"FV2 vs FV3",9.54763185849276,-0.679372002121977,-0.323874505066734,-3.78254544388096
110,"53",0,1,0.00222666399553865,0.0104738014077332,2,33.5,1,1,0,95.4763185849276,95.4763185849276,0,1,"FV2 vs FV3",9.54763185849276,-0.390660319000783,-0.323874505066734,-3.77939380911912
115,"53",0,5,0.00222666399553865,0.0104738014077332,2,33.5,1,1,0,477.381592924638,477.381592924638,0,1,"FV2 vs FV3",47.7381592924638,-0.10194863587959,-0.323874505066734,-8.54718589122109
120,"53",0,18,0.00222666399553865,0.0104738014077332,2,33.5,1,1,0,1718.5737345287,1718.5737345287,0,1,"FV2 vs FV3",171.85737345287,0.186763047241603,-0.323874505066734,-16.5477477157819
125,"53",0,11,0.00222666399553865,0.0104738014077332,2,33.5,1,1,0,1050.2395044342,1050.2395044342,0,1,"FV2 vs FV3",105.02395044342,0.475474730362796,-0.323874505066734,-13.2728294212883
130,"53",1,10,0.00222666399553865,0.0104738014077332,2,33.5,1,1,449.102335154115,954.763185849276,1403.86552100339,0.319904099384909,1,"FV2 vs FV3",140.386552100339,0.764186413483989,-0.323874505066734,-6.40867370330987
135,"53",0,2,0.00222666399553865,0.0104738014077332,2,33.5,1,1,0,190.952637169855,190.952637169855,0,1,"FV2 vs FV3",19.0952637169855,1.05289809660518,-0.323874505066734,-5.98135442968643
90,"23",0,1,0.00501663478473594,0.00931499698173398,2,40,1,1,0,107.353765327131,107.353765327131,0,1,"FV2 vs FV3",10.7353765327131,-1.54550705148556,0.51665283732848,-4.44477287264301
95,"23",1,9,0.00501663478473594,0.00931499698173398,2,40,1,1,199.336814998511,966.183887944176,1165.52070294269,0.171028120302993,1,"FV2 vs FV3",116.552070294269,-1.25679536836436,0.51665283732848,-8.72857081524295
100,"23",9,17,0.00501663478473594,0.00931499698173398,2,40,1,1,1794.03133498659,1825.01401056122,3619.04534554782,0.495719496080266,1,"FV2 vs FV3",361.904534554782,-0.96808368524317,0.51665283732848,-1.63701464172118
105,"23",5,18,0.00501663478473594,0.00931499698173398,2,40,1,1,996.684074992552,1932.36777588835,2929.0518508809,0.340275326533671,1,"FV2 vs FV3",292.90518508809,-0.679372002121977,0.51665283732848,-6.4435640017873
110,"23",5,19,0.00501663478473594,0.00931499698173398,2,40,1,1,996.684074992552,2039.72154121548,3036.40561620804,0.328244708043073,1,"FV2 vs FV3",303.640561620804,-0.390660319000783,0.51665283732848,-6.9704911574023
115,"23",14,27,0.00501663478473594,0.00931499698173398,2,40,1,1,2790.71540997915,2898.55166383253,5689.26707381168,0.49052283427247,1,"FV2 vs FV3",568.926707381168,-0.10194863587959,0.51665283732848,-2.11146447459267
120,"23",8,27,0.00501663478473594,0.00931499698173398,2,40,1,1,1594.69451998808,2898.55166383253,4493.24618382061,0.35490922481174,1,"FV2 vs FV3",449.324618382061,0.186763047241603,0.51665283732848,-8.27534912153206
125,"23",8,20,0.00501663478473594,0.00931499698173398,2,40,1,1,1594.69451998808,2147.07530654261,3741.7698265307,0.426187230620398,1,"FV2 vs FV3",374.17698265307,0.475474730362796,0.51665283732848,-5.4928690678731
130,"23",6,9,0.00501663478473594,0.00931499698173398,2,40,1,1,1196.02088999106,966.183887944176,2162.20477793524,0.553148759172192,1,"FV2 vs FV3",216.220477793524,0.764186413483989,0.51665283732848,-1.04091888119489
135,"23",0,1,0.00501663478473594,0.00931499698173398,2,40,1,1,0,107.353765327131,107.353765327131,0,1,"FV2 vs FV3",10.7353765327131,1.05289809660518,0.51665283732848,-4.48482341717806
90,"S55",1,2,0.00279029296116131,0.0107362895951014,2,44.5,1,1,358.385307177137,186.284095849328,544.669403026465,0.657986854384996,1,"FV2 vs FV3",54.4669403026465,-1.54550705148556,1.09855638206363,0.858898012246282
95,"S55",4,10,0.00279029296116131,0.0107362895951014,2,44.5,1,1,1433.54122870855,931.420479246638,2364.96170795519,0.606158325475819,1,"FV2 vs FV3",236.496170795519,-1.25679536836436,1.09855638206363,1.34661798669567
100,"S55",11,18,0.00279029296116131,0.0107362895951014,2,44.5,1,1,3942.23837894851,1676.55686264395,5618.79524159245,0.701616309091772,1,"FV2 vs FV3",561.879524159245,-0.96808368524317,1.09855638206363,7.89027047946465
105,"S55",4,38,0.00279029296116131,0.0107362895951014,2,44.5,1,1,1433.54122870855,3539.39782113722,4972.93904984577,0.288268409151929,1,"FV2 vs FV3",497.293904984577,-0.679372002121977,1.09855638206363,-10.7957518400921
110,"S55",12,58,0.00279029296116131,0.0107362895951014,2,44.5,1,1,4300.62368612564,5402.2387796305,9702.86246575614,0.443232468903237,1,"FV2 vs FV3",970.286246575614,-0.390660319000783,1.09855638206363,-5.20408620452198
115,"S55",12,78,0.00279029296116131,0.0107362895951014,2,44.5,1,1,4300.62368612564,7265.07973812378,11565.7034242494,0.371842812181114,1,"FV2 vs FV3",1156.57034242494,-0.10194863587959,1.09855638206363,-11.1217836706065
120,"S55",19,79,0.00279029296116131,0.0107362895951014,2,44.5,1,1,6809.3208363656,7358.22178604844,14167.542622414,0.480628223104322,1,"FV2 vs FV3",1416.7542622414,0.186763047241603,1.09855638206363,-5.16993773997589
125,"S55",16,58,0.00279029296116131,0.0107362895951014,2,44.5,1,1,5734.16491483419,5402.2387796305,11136.4036944647,0.514902752464365,1,"FV2 vs FV3",1113.64036944647,0.475474730362796,1.09855638206363,-3.54479416340795
130,"S55",11,26,0.00279029296116131,0.0107362895951014,2,44.5,1,1,3942.23837894851,2421.69324604126,6363.93162498977,0.619465860297461,1,"FV2 vs FV3",636.393162498977,0.764186413483989,1.09855638206363,1.61329140258802
135,"S55",2,9,0.00279029296116131,0.0107362895951014,2,44.5,1,1,716.770614354274,838.278431321974,1555.04904567625,0.460931194644456,1,"FV2 vs FV3",155.504904567625,1.05289809660518,1.09855638206363,-3.70620941241128
140,"S55",2,8,0.00279029296116131,0.0107362895951014,2,44.5,1,1,716.770614354274,745.13638339731,1461.90699775158,0.490298367445172,1,"FV2 vs FV3",146.190699775158,1.34160977972638,1.09855638206363,-3.32288808766891
145,"S55",0,2,0.00279029296116131,0.0107362895951014,2,44.5,1,1,0,186.284095849328,186.284095849328,0,1,"FV2 vs FV3",18.6284095849328,1.63032146284757,1.09855638206363,-6.15823709379192
90,"24",1,0,0.00486817206534543,0.0101556340045599,2,45.6,1,1,205.415911060047,0,205.415911060047,1,1,"FV2 vs FV3",20.5415911060047,-1.54550705148556,1.24079947077666,4.56961379442865
95,"24",2,0,0.00486817206534543,0.0101556340045599,2,45.6,1,1,410.831822120093,0,410.831822120093,1,1,"FV2 vs FV3",41.0831822120093,-1.25679536836436,1.24079947077666,6.87134126719291
100,"24",3,0,0.00486817206534543,0.0101556340045599,2,45.6,1,1,616.24773318014,0,616.24773318014,1,1,"FV2 vs FV3",61.624773318014,-0.96808368524317,1.24079947077666,8.73184837724483
105,"24",9,0,0.00486817206534543,0.0101556340045599,2,45.6,1,1,1848.74319954042,0,1848.74319954042,1,1,"FV2 vs FV3",184.874319954042,-0.679372002121977,1.24079947077666,15.3830889030239
110,"24",12,0,0.00486817206534543,0.0101556340045599,2,45.6,1,1,2464.99093272056,0,2464.99093272056,1,1,"FV2 vs FV3",246.499093272056,-0.390660319000783,1.24079947077666,17.7783996400025
115,"24",12,0,0.00486817206534543,0.0101556340045599,2,45.6,1,1,2464.99093272056,0,2464.99093272056,1,1,"FV2 vs FV3",246.499093272056,-0.10194863587959,1.24079947077666,17.5671599778365
120,"24",12,0,0.00486817206534543,0.0101556340045599,2,45.6,1,1,2464.99093272056,0,2464.99093272056,1,1,"FV2 vs FV3",246.499093272056,0.186763047241603,1.24079947077666,17.189362949851
125,"24",5,0,0.00486817206534543,0.0101556340045599,2,45.6,1,1,1027.07955530023,0,1027.07955530023,1,1,"FV2 vs FV3",102.707955530023,0.475474730362796,1.24079947077666,10.7836919324097
130,"24",8,0,0.00486817206534543,0.0101556340045599,2,45.6,1,1,1643.32728848037,0,1643.32728848037,1,1,"FV2 vs FV3",164.332728848037,0.764186413483989,1.24079947077666,13.2084282431289
135,"24",2,0,0.00486817206534543,0.0101556340045599,2,45.6,1,1,410.831822120093,0,410.831822120093,1,1,"FV2 vs FV3",41.0831822120093,1.05289809660518,1.24079947077666,6.392850036781
140,"24",3,0,0.00486817206534543,0.0101556340045599,2,45.6,1,1,616.24773318014,0,616.24773318014,1,1,"FV2 vs FV3",61.624773318014,1.34160977972638,1.24079947077666,7.60313629493235
90,"2",1,0,0.00435847297569967,0.0123079392558012,2,38.7,1,1,229.438155421732,0,229.438155421732,1,1,"FV2 vs FV3",22.9438155421732,-1.54550705148556,0.348547368849437,4.82942335467235
95,"2",7,2,0.00435847297569967,0.0123079392558012,2,38.7,1,1,1606.06708795213,162.496739578669,1768.56382753079,0.908119380794109,1,"FV2 vs FV3",176.856382753079,-1.25679536836436,0.348547368849437,10.1456100009526
100,"2",7,2,0.00435847297569967,0.0123079392558012,2,38.7,1,1,1606.06708795213,162.496739578669,1768.56382753079,0.908119380794109,1,"FV2 vs FV3",176.856382753079,-0.96808368524317,0.348547368849437,10.7383159834869
105,"2",3,2,0.00435847297569967,0.0123079392558012,2,38.7,1,1,688.314466265197,162.496739578669,850.811205843866,0.809009638727667,1,"FV2 vs FV3",85.0811205843866,-0.679372002121977,0.348547368849437,5.42906829059823
